position_matrix_verb,length_matrix_verb_to_CC,length_CC_onset,length_CC_remainder,subject_form_CC_subject1v3,frequency_matrix_verb,matrix_subject1v2,frequency_CC_subject_head,uid_igauche2_2,uid_var,that_omission,uid_biggestStep,matrix_subject1v3,subject_form_CC_subject1v4,matrix_subject1v4,subject_form_CC_subject1v2,uid_jaeger,uid_iphrase,word_form_similarity,uid_idoc,genre,uid_amp,uid_avgStep
14,-6,0,0,0,-7.385632243781933,0,-12.010605057066204,0.005228504538536,1.2435455933467132,0,0.0,0,1,1,0,4.952299717083292,0.0047058933028001,0,0.005228504538536,1,-0.0052854269742965,0.0003639619749087
36,-4,0,0,0,-6.654018782394191,0,-9.813380479729984,0.0343743860721588,-0.70449568982378,0,0.0,1,1,0,0,2.1210179685255763,0.024663775779702,0,0.0343743860721588,1,0.0027942061424255,4.219760120025267e-05
11,-6,0,0,0,-9.177391713009987,0,-9.445655699604668,-0.0517238331958651,0.6001983017084953,0,-0.0165203250944614,0,1,1,0,2.512305623976115,-0.0530421678740629,0,-0.0517238331958651,1,0.0058546159416437,0.0015101991063169
0,-3,2,0,0,-9.014872783512212,0,-5.862136761148557,-0.0807796344161033,-0.1097710481769596,0,-0.0654883310198783,0,1,1,0,2.0088239744658827,0.0849919617176055,0,0.0807796344161033,1,0.001422107219696,0.0013723057859084
0,-3,2,0,0,-8.714768191061875,0,-9.177391713009987,0.0174916787073016,-0.5238908389079633,0,0.0044246762990951,0,1,1,0,2.6888188391743224,0.0760908730594174,0,0.0695548234507441,1,0.0060878898948431,-0.0006066727795098
4,-3,10,0,0,-9.177391713009987,0,-5.862136761148557,0.087306261062622,0.4992646686993254,0,0.006249576807022,0,1,1,0,2.512305623976115,-0.0822851845329361,0,-0.0223320293870717,1,0.0077489018440246,-0.0011120762479932
1,-4,0,0,0,-9.014872783512212,0,-9.066166077899764,0.0404515732079744,13.706067085645422,0,-0.0171244442462921,0,1,1,0,2.0088239744658827,-0.0716911492009575,0,-0.0581014435738325,1,-0.0456229522824287,0.0012840635397217
0,-6,0,0,0,-7.068962634456899,0,-10.218845587838148,nan,0.4289276904536017,0,0.0314527750015258,0,1,1,0,5.221436322212079,0.001745504291841,0,0.0053071230649948,1,0.0146664008498191,0.0007071800665148
16,-6,0,0,0,-7.385632243781933,0,-12.010605057066204,-0.0310726556926965,1.0997308883144823,0,0.0,0,1,1,0,4.952299717083292,-0.0307013587162439,0,-0.0310726556926965,1,-0.0194298848509788,0.0011859022161012
9,-3,1,0,0,-6.542544915931073,0,-9.066166077899764,-0.0057132691144943,-0.282937590296811,0,-0.0015386417508125,0,0,1,1,2.767293034665071,-0.0027457973292322,0,-0.0057132691144943,0,0.0012648701667785,0.0003757859811972
2,-6,0,0,0,-7.006658751120745,0,-11.317457876506259,-0.1540432050824165,-0.110735200333794,0,0.0030936822295188,0,1,1,0,3.42799557481688,0.1509780865912212,0,0.1556653380393982,0,0.0143978763371706,0.0002208025170824
2,-6,0,0,0,-7.385632243781933,0,-11.317457876506259,-0.0301281884312629,0.3532234754839827,0,0.0054574608802795,0,1,1,0,4.952299717083292,-0.0433660940049433,0,-0.0301281884312629,0,1.5735626220703125e-05,0.0005283009682205
7,-7,0,0,0,-7.006658751120745,0,-8.321725602952268,-0.0110475793480873,-0.2056535942876571,0,-0.0011885054409503,0,1,1,0,3.42799557481688,-0.0225579826751102,0,-0.0110475793480873,1,-0.0011885054409503,0.0001115183737398
1,-16,0,0,0,-7.006658751120745,1,-8.832551226718259,-0.0772743485867977,-1.4478831737245574,0,0.1086350381374359,0,1,0,0,3.42799557481688,0.0881309749639706,0,0.0772743485867977,1,0.001047596335411,0.0005886241297928
17,-1,1,0,1,-8.832551226718259,0,-5.497374946153897,0.0823135562241077,0.3693946770353129,1,0.0,0,0,1,0,2.2246235515243336,-0.1259211109546071,0,-0.0546032470020502,1,0.0006206631660461,0.0004636454748723
1,-3,10,0,0,-6.1641662820084795,1,-5.862136761148557,0.0001553148031234,-4.096989281164802,0,0.0104013085365295,0,1,0,0,2.7692938263429285,0.0176209673068176,0,-0.0001553148031234,1,0.0024235099554061,0.0006050145847425
1,-3,1,0,1,-9.302554855963994,1,-7.328473829941984,-0.1320021301507949,-9.420368388329578,0,0.0644280463457107,0,0,0,0,4.110873864173311,-0.1557657120918685,0,0.0871454458984583,0,0.06302410364151,-0.0027428554991881
19,-1,1,0,1,-7.006658751120745,1,-7.328473829941984,0.1215091980993747,2.296850886705471,1,0.0,0,0,0,0,3.42799557481688,0.0928803533021998,0,0.1215091980993747,0,0.0,0.0003634770356473
2,-3,8,0,0,-8.181963660577109,0,-8.427086118610093,0.2472080085426569,0.2341005164858138,0,-0.0528688430786132,0,1,1,0,2.07159836421881,0.1840435941772434,0,0.0455201492014377,1,-0.0064490735530853,7.793917345306827e-05
9,-3,0,0,0,-8.576617852581057,0,-8.791729232198003,-0.0065262541174888,0.1839353940221642,0,0.038816750049591,0,1,1,0,2.327277705584417,-0.014552836266593,0,-0.0065262541174888,0,0.0,0.0011225085189709
1,-3,1,0,0,-8.181963660577109,0,-7.9330676131604845,0.0558173283934593,-0.4447727605601841,0,-0.0123078525066375,0,1,1,0,2.07159836421881,0.0962485066032345,0,0.0883085951209068,0,-7.915496826171875e-05,0.0008557328926117
15,-2,0,0,0,-6.654018782394191,0,-11.317457876506259,-0.346548780798912,0.757119658715272,0,0.0157185941934585,0,1,1,0,2.1210179685255763,-0.2711290810146557,0,-0.2168928701129705,0,-0.0032910108566284,0.0002888220488073
6,-3,3,0,0,-6.199464064089503,0,-8.678400546891,-0.0487082079052925,-0.079195334652967,0,0.0,0,1,1,0,1.5146925448447344,-0.0532073435600565,0,-0.0487082079052925,0,-9.441375732421876e-05,0.0007824475964972
7,-1,1,0,1,-6.199464064089503,0,-7.310124691273788,-0.3205282315611839,4.389041594669667,1,-0.0052277669310569,0,0,1,0,1.5146925448447344,-0.2181182164224047,0,-0.1092035416212827,0,-0.0122933387756347,0.0005744951229323
0,-21,0,0,0,-7.9852533663310545,0,-12.010605057066204,-0.1539321728050708,0.1673872528959616,0,-0.0064818114042282,0,1,1,0,2.619825967687371,0.1508566667798204,0,0.103733750090286,0,0.000995316542685,0.0006602925107334
3,-4,0,0,0,-6.654018782394191,0,-10.401167144632103,-0.0784596800804138,-0.1513388250351379,0,-0.0015475302934646,0,1,1,0,2.1210179685255763,0.0689519379128951,0,0.0784596800804138,0,-0.0098060816526412,0.0001981992990924
0,-1,1,0,1,-6.199464064089503,0,-6.742746898002876,nan,4.16165431950075,1,-0.01594939827919,0,0,1,0,1.5146925448447344,0.1158656154166568,0,0.1888204608413427,0,-0.0724840983748436,0.024002058762643
3,-1,1,0,1,-9.371547727450945,0,-5.497374946153897,-0.0279766619205474,0.3146393154495293,1,-0.0003431737422943,0,0,1,0,2.0412203288596382,0.0244337973724894,0,0.0195043813738077,1,0.0023877266794443,0.0001549333028508
1,-3,0,0,0,-8.678400546891,1,-12.010605057066204,0.022939084097743,0.1222615638879212,0,-0.0017888098955154,0,1,0,0,3.0985896589936988,0.0306781304557948,0,0.022939084097743,0,-0.0003183744847774,0.0001233552167998
2,-3,2,0,0,-8.678400546891,1,-8.678400546891,-0.0031187995336949,0.203154535836715,0,-0.0058905184268951,0,1,0,0,3.0985896589936988,0.0158840424668479,0,-0.0031187995336949,0,0.0265243323519825,0.0006006081578552
2,-3,7,0,0,-7.385632243781933,0,-5.862136761148557,0.0332806855440139,-0.2169531113520246,0,0.0048992708325386,0,1,1,0,4.952299717083292,0.0361657604968887,0,0.0332806855440139,0,0.0003072693943977,0.0006898841934233
0,-1,1,0,1,-8.714768191061875,0,-5.497374946153897,-0.0630686953663826,0.2177103538289806,1,0.0027148723602294,0,0,1,0,2.6888188391743224,0.0739026838339161,0,0.0789653658866882,0,-0.0023602955043315,0.0003670976130348
17,-1,1,0,0,-9.177391713009987,0,-12.010605057066204,0.0067528784275054,-3.266335485859017,1,0.0690404269844293,1,0,0,1,2.2246235515243336,-0.1688853803561764,0,-0.1558537483215332,0,0.1687896847724914,0.0006050329065877
2,-1,1,0,1,-6.199464064089503,0,-6.481175969554781,-0.0498285181820392,-17.97296983492481,1,0.0,0,0,1,0,1.5146925448447344,-0.0371045701328542,0,0.0498285181820392,0,0.0,0.0030458759134396
8,-10,0,0,0,-6.542544915931073,0,-11.317457876506259,-0.0150205334648489,0.8248942724086561,0,0.0,0,1,1,0,2.767293034665071,-0.0106327714043714,0,-0.0150205334648489,1,0.0163384992629289,0.0005052733186044
14,-1,2,0,0,-6.542544915931073,0,-8.118784758955577,-0.0375501625239849,1.0607566214593884,1,0.0,0,1,1,0,2.767293034665071,-0.0477650103605344,0,-0.0375501625239849,1,0.0,-6.751858906524897e-05
17,-1,0,0,0,-6.654018782394191,0,-12.010605057066204,-0.0011321827769279,0.9498421916755504,1,0.0,0,1,1,0,2.1210179685255763,-0.0088152270908503,0,-0.0011321827769279,1,0.000629723072052,-0.0007051754089528
4,-1,2,0,0,-9.238016334826423,0,-8.752508519044722,0.0416814982891082,1.3311166013980724,1,0.0,0,1,0,0,1.2124474313169082,0.028779388828711,0,0.0416814982891082,0,0.0,0.0024844807883103
18,-3,1,0,0,-6.1641662820084795,1,-8.160457455356145,0.1165800206363201,1.0557656597935008,0,0.0,0,0,0,0,2.7692938263429285,0.1126730137986355,0,-0.0110991839620321,0,0.0,-0.0001704521073496
2,-1,1,0,1,-6.1641662820084795,1,-5.497374946153897,0.1323436498641967,-2.2919232879633142,1,0.0754194557666778,0,0,0,0,2.7692938263429285,0.1235752124853175,0,0.1323436498641967,1,0.0002758279442787,-0.0002611491352026
3,-8,0,0,0,-9.177391713009987,0,-11.317457876506259,0.0623747389763593,-16.753192262602,0,0.0225459560751914,0,1,0,0,2.512305623976115,0.0565875877048178,0,0.0623747389763593,1,-0.0015664994716644,0.0003136649470904
2,-1,1,0,0,-8.139404046158313,0,-8.919562603707888,-0.3764469921588897,1.8093922809008305,1,-0.0832833498716354,0,0,0,0,2.1578106087953426,-0.2712036797094407,0,-0.1413673031774313,0,-0.0693963766098022,0.0003112031235581
10,-3,3,0,0,-9.177391713009987,0,-7.35664470690868,-0.2151739168912172,6.182738834526241,0,-0.2744772434234619,0,1,1,0,2.2246235515243336,-0.159300308380472,0,0.1253247522118538,1,-0.063922245055437,-0.0007946278193807
4,-3,1,0,0,-6.199464064089503,0,-5.497374946153897,0.0338702537119388,10.48217141331692,0,-0.062005192041397,0,0,1,0,1.5146925448447344,0.0277879430967218,0,0.0338702537119388,1,-0.0645264685153961,-0.0005287512826422
4,-1,1,0,0,-6.1641662820084795,0,-9.525698407278204,-0.0533955171704292,1.0303794135131064,1,0.0511311292648315,0,0,1,1,2.7692938263429285,0.0220657728555979,0,0.0735265817794054,1,0.0015318989753723,9.408642205136018e-05
1,-1,1,0,0,-6.1641662820084795,0,-7.033871314645629,-0.1940033994615078,7.228522666390887,1,0.0743439868092536,0,0,0,1,2.7692938263429285,-0.1580182450291301,0,-0.0589893664863855,0,-0.0790013968944549,0.0089840375419173
3,-5,0,0,0,-8.181963660577109,0,-7.385632243781933,0.0380689781159162,-1.8017963906204848,0,0.0,0,1,1,0,2.07159836421881,-0.040633571272095,0,-0.0380689781159162,1,0.0565674304962158,-1.4037180405407357e-06
4,-3,2,0,0,-8.544869154266477,0,-9.612709784267834,0.1805050633847713,-0.1043014662284633,0,0.0,0,1,1,0,1.455287232606842,0.1457206083498164,0,0.118245163962528,0,-0.0094654560089111,0.0007258764440741
32,-6,0,0,0,-8.544869154266477,0,-10.911992768398093,-0.0182079896330833,0.2309209540400374,0,0.0,0,1,1,0,1.455287232606842,0.0012789203775952,0,-0.0182079896330833,0,0.0,3.5865434102459216e-06
6,-3,1,0,0,-8.544869154266477,0,-11.317457876506259,0.0225425362586975,2.8095935337378,0,0.0,0,0,1,0,1.455287232606842,0.0150057537453797,0,0.0225425362586975,0,0.0,-0.0005580781493335
16,-4,0,0,0,-6.1641662820084795,0,-6.08101591367631,-0.1561399698257446,8.466395651753196,0,-0.0844863951206207,0,1,1,0,2.7692938263429285,-0.1569654908362832,0,-0.1561399698257446,1,-0.0530041456222534,-2.280469127600212e-05
3,-1,0,0,0,-6.1641662820084795,0,-8.875110841137055,-0.1163597777485847,6.259414269545587,1,-0.0071904957294464,0,1,1,0,2.7692938263429285,0.0186598595236798,1,0.1163597777485847,0,0.0020167864859104,0.000139603303854
16,-3,1,0,0,-6.1641662820084795,1,-6.481175969554781,-0.1365446224808693,-2.9341588521411595,0,-0.0045631453394889,0,0,0,0,2.7692938263429285,0.0753374543851758,0,-0.1298286821994035,0,0.0121370330452919,4.4997171820462985e-05
6,1,0,0,0,-6.199464064089503,0,-5.862136761148557,-0.3699275776743889,5.136500951863699,1,-0.0284839123487472,1,1,0,0,1.5146925448447344,-0.3886925677158709,0,-0.1641307566014082,0,-0.0239880196750164,0.0001460486344002
3,-1,1,0,1,-6.654018782394191,0,-6.086349259651672,-0.0832324847579002,1.0089847375871663,1,0.0004650652408599,0,0,0,0,2.1210179685255763,0.0496861839711762,0,0.0955613479018211,0,-0.0016739219427108,1.1774422465891086e-05
12,-1,1,0,1,-9.238016334826423,0,-9.177391713009987,-0.1600589379668235,0.4098019986603844,1,0.0242668539285659,0,0,0,0,1.2124474313169082,0.1520079645495384,0,0.1362392064484804,0,-0.0044237971305847,-7.79446410505394e-05
13,-1,2,0,0,-6.542544915931073,0,-9.708019964072157,-0.0790881579741835,2.4362318570812604,1,0.0,0,1,1,0,2.767293034665071,-0.0799955302819369,0,-0.0790881579741835,0,-0.0164691340178251,0.000459431864882
6,-3,1,0,0,-6.1641662820084795,0,-10.911992768398093,0.0074864774942398,-15.953873076843152,0,0.0,0,1,1,0,2.7692938263429285,0.0107042009518905,0,-0.0074864774942398,1,0.0,0.0011637707965241
17,-1,2,0,0,-8.347043410936557,0,-8.160457455356145,-0.0576831996440887,3.686497806938821,1,0.0,0,1,0,0,2.176433807667145,0.0578295335459146,0,0.1410193722995966,0,0.0,1.0624612596901034e-05
6,-6,0,0,0,-7.4673102747962,0,-10.911992768398093,-0.0017132237553596,-0.3411671859222558,0,0.0326388478279113,1,1,0,0,2.5218501649796847,-0.0041900079665117,0,-0.0017132237553596,0,0.0028260946273803,-0.000327405466565
2,-4,0,0,0,-7.4673102747962,0,-10.06469490801089,0.0435951240360736,1.1725385122154144,0,0.0007114112377166,0,1,1,0,2.5218501649796847,0.0084271834064753,0,0.0435951240360736,1,0.0007114112377166,0.0008001948960802
2,4,0,0,0,-6.542544915931073,0,-7.405434871078112,-0.0459078792482614,36.10983720735892,1,-0.0927433222532272,0,1,1,0,2.767293034665071,-0.1278555110943588,0,-0.055128963664174,1,-0.3478538347408175,-0.0007095798022217
2,-1,1,0,0,-6.1641662820084795,1,-6.702337359664999,0.0192751828581094,42.88958763688219,1,-0.2717961743474006,0,1,0,0,2.7692938263429285,-0.0200615747916427,0,0.0192751828581094,0,-0.3093394301831722,-0.0015283056958155
2,-3,6,0,0,-6.654018782394191,0,-5.497374946153897,-0.0204626470804214,1.1251662842683423,0,0.0564554184675216,0,1,1,0,2.1210179685255763,-0.0236283704197855,0,-0.0204626470804214,0,0.0480216965079307,9.180632387769664e-05
9,-5,1,0,0,-7.328473829941984,0,-7.006658751120745,0.3000538572669029,-1.7646398254068032,0,0.0,0,0,1,0,2.19883358814192,0.0643655060637722,0,-0.0712757650461942,1,0.0,0.000247943191192
19,-4,0,0,0,-7.006658751120745,0,-10.911992768398093,0.0496218912303447,-0.0981729415682828,0,0.0,0,1,0,0,3.42799557481688,0.0386970217324911,0,0.0496218912303447,1,0.0,-1.282082536281648e-05
36,-3,12,0,0,-6.1641662820084795,0,-8.003271871833732,-0.0024186745285987,-0.6313304567946894,0,0.0,0,1,0,0,2.7692938263429285,0.0354939840804293,0,0.0414498671889305,0,0.0,-3.2270582682076025e-05
3,1,0,0,0,-6.654018782394191,0,-8.003271871833732,-0.0608446039259433,1.1900717579747138,1,0.0022498369216918,0,1,0,0,2.1210179685255763,-0.0541096992105588,0,-0.0608446039259433,0,0.0017487406730651,0.0001615217882277
11,-1,1,0,1,-6.199464064089503,0,-7.328473829941984,-0.1770654246211052,-0.044543003526833,1,0.0046918243169784,0,0,1,0,1.5146925448447344,-0.0432550392113625,0,0.1176525410565584,1,0.0042166709899902,0.0001159062113879
18,-5,0,0,0,-6.1641662820084795,0,-6.742746898002876,0.0029081106185913,-0.0145612722734291,0,0.0145613253116607,0,1,0,0,2.7692938263429285,-0.0030622241470414,0,-0.0029081106185913,1,0.0018299520015716,0.0007367397466349
38,-1,9,0,0,-6.1641662820084795,0,-5.862136761148557,-0.4162642508745193,0.6210800638315064,1,-0.0114021748304367,0,1,0,0,2.7692938263429285,-0.3109630392304535,0,-0.299557568475321,0,-0.0002684593200683,6.053862135625829e-05
1,-17,0,0,0,-8.966082619342782,0,-8.39968714442198,-0.0201865136623382,0.0292541194689306,0,0.0781357139348983,0,1,1,0,2.4203681286504293,-0.03588427063669,0,-0.0201865136623382,1,0.0191204510629177,0.0005549881395026
12,-4,0,0,0,-8.919562603707888,0,-9.813380479729984,0.1798982769250869,-82.55676699594794,0,0.0136126279830932,0,1,1,0,4.212127597878484,0.1515031497974537,0,-0.0653182249817102,1,0.1448040008544922,-0.0001467973734551
5,-3,6,0,0,-9.014872783512212,0,-7.328473829941984,0.0190824009478092,1.347814522462233,0,0.0,0,1,1,0,2.0088239744658827,0.0206827206662285,0,0.0190824009478092,1,0.0,0.0005659348617642
4,-3,17,0,0,-8.966082619342782,0,-5.862136761148557,0.1394164413213729,0.8206189750395652,0,0.2088585272431373,0,1,1,0,2.4203681286504293,-0.1403092706605555,0,-0.1033075768199712,0,0.0002421885728836,0.0002849127220756
12,-1,0,0,0,-7.4673102747962,0,-12.010605057066204,0.0304537964984774,-2.826179999467492,1,-0.2224503476172685,0,1,1,0,2.5218501649796847,-0.0133141841877764,0,0.0304537964984774,0,0.0,0.0014969430506788
10,-1,9,0,0,-8.832551226718259,0,-5.862136761148557,-0.0442821234464645,-0.1972320098007109,1,0.0125537812709808,0,1,1,0,2.2246235515243336,-0.0622447462618333,0,-0.0472515839782506,0,0.0077124256640672,1.894932967133698e-05
10,-1,18,0,0,-8.347043410936557,1,-7.1202559288444505,-0.1172178722918033,0.0847930426051348,1,-0.0353946089744567,0,1,0,0,2.176433807667145,0.1557649540013297,0,0.1980056111070364,0,-0.0021256282925605,0.0003017992089985
2,-1,1,0,1,-6.542544915931073,0,-8.576617852581057,-0.047441728413105,2.0720707604176383,1,0.0368761867284774,0,0,1,0,2.767293034665071,0.0348569574969253,0,0.0566939711570739,0,-0.0007345676422119,0.0011457984468766
11,-3,5,0,0,-8.966082619342782,0,-5.862136761148557,0.1058145202696323,-0.6596765950094223,0,0.0,0,1,1,0,2.4203681286504293,0.0320354189327805,0,0.0280648450997621,1,0.0,-0.0001840002703094
23,-4,0,0,0,-7.006658751120745,0,-6.236053511521796,0.0277483873069286,0.7916193841647008,0,0.0,0,1,1,0,3.42799557481688,0.02668545592501,0,0.0277483873069286,0,0.0,0.0003727368880496
4,-1,1,0,0,-6.542544915931073,0,-6.20246256708576,-0.0362416552379727,37.443561014420695,1,0.0508145466446876,0,1,1,0,2.767293034665071,-0.0455482019865441,0,-0.0362416552379727,0,-0.0259060021489858,0.0012653208680843
2,-3,2,0,0,-7.006658751120745,0,-7.4673102747962,0.0081373006105422,-4.961742762938641,0,0.0635162889957428,0,1,1,0,3.42799557481688,0.0142004788542787,0,-0.0081373006105422,1,-0.0101937651634216,0.0020181212042059
6,-4,0,0,0,-7.4673102747962,0,-7.385632243781933,0.1998664289712906,-17.460878296984873,0,0.0045763850212097,0,1,1,0,2.5218501649796847,0.0806444124008218,0,-0.1850877981933801,1,0.0145341753959655,0.0019030576305729
1,-3,1,0,0,-9.708019964072157,0,-8.321725602952268,0.0707510486245155,-55.06615441263169,0,0.1095565482974052,0,1,1,0,3.2851984677992734,0.0595512205847736,0,-0.0707510486245155,0,0.0972436070442199,0.0004110251976685
3,-3,2,0,0,-8.544869154266477,0,-8.791729232198003,0.0649796449579298,-0.9893542190351248,0,0.0900136083364486,0,1,1,0,1.455287232606842,0.0435346365413245,0,0.0649796449579298,0,0.0029141949489712,2.116001744002522e-05
2,-1,4,0,0,-7.006658751120745,0,-8.791729232198003,0.031657722312957,2.012329987164165,1,0.0098491460084915,0,1,1,0,3.42799557481688,0.1128738219303817,0,0.1145760421641171,1,0.0219336422160267,-0.0001387390872381
15,-3,2,0,0,-8.544869154266477,0,-8.226415423147943,-0.2114716842770576,-5.205404183931371,0,0.0551103502511978,0,1,1,0,1.455287232606842,0.0082509756460785,0,-0.1003951784524171,0,0.0,0.0005247165327486
19,-1,1,0,1,-6.654018782394191,0,-6.20246256708576,-0.0095828399062156,-0.1271532426285766,1,0.0,1,0,0,0,2.1210179685255763,0.000180787877299,0,-0.0095828399062156,0,0.0,-8.350964660747617e-06
8,-6,0,0,0,-9.612709784267834,0,-10.911992768398093,0.174907311797142,0.1423211313842944,0,-0.028573490679264,0,1,1,0,2.501435951739211,0.1550784815494951,0,0.174907311797142,1,0.0140683054924011,-0.0002306374280076
8,-1,0,0,0,-7.4673102747962,0,-8.003271871833732,0.0548534989356994,1.294456253363574,1,-0.0066194087266922,0,1,1,0,2.5218501649796847,0.0579014190974143,0,-0.0548534989356994,0,-0.0084964036941528,0.0001945327470699
3,-5,0,0,0,-6.1641662820084795,1,-7.8362177871705665,0.0302422568202018,-4.847926393943482,0,0.0903395563364029,0,1,0,0,2.7692938263429285,0.0305907093835147,0,0.0302422568202018,1,0.0135952681303024,-0.001673607325012
4,-5,0,0,0,-6.1641662820084795,0,-5.497374946153897,-0.2419252097606659,-0.490827230522564,0,0.0,0,1,1,0,2.7692938263429285,-0.2432719385677498,0,-0.2375909257379324,1,0.0,0.002148797023384
9,-5,0,0,0,-6.542544915931073,0,-7.510795386735939,0.0509766601026058,-9.80187418021027,0,0.0176364779472351,0,1,1,0,2.767293034665071,0.0750419506803155,0,0.0647295974195003,1,0.0166049636900424,-6.606453343441666e-05
33,-4,0,0,0,-8.544869154266477,0,-9.238016334826423,-0.007342018187046,0.5156337888453955,0,0.0,0,1,1,0,1.455287232606842,-0.0044647405458382,0,-0.0413633808493614,0,0.0,0.0007590638428199
2,-1,4,0,0,-6.542544915931073,1,-9.120233299170039,-0.0531066386029124,3.1092022075362813,1,-0.0034972093999385,0,1,0,0,2.767293034665071,-0.0640127543313428,0,-0.0531066386029124,1,0.0047759357839822,0.0001805431708909
2,-11,0,0,0,-9.177391713009987,0,-7.556257760812696,0.0724677294492721,-8.131099013125308,0,0.0358288884162902,0,1,1,0,2.2246235515243336,0.049043521555737,0,-0.0724677294492721,0,0.0681126713752746,-0.0010085560716491
11,-1,2,0,0,-6.542544915931073,0,-8.609407675404048,-0.0597126502543687,-0.5394008827191143,1,0.0,0,1,1,0,2.767293034665071,-0.055647178646177,0,-0.0597126502543687,0,0.0,0.0004330843491344
1,-3,1,0,0,-6.654018782394191,0,-8.484244532450042,0.0549840219318866,-1.2297112591996608,0,0.0212353318929672,0,1,1,0,2.1210179685255763,0.0539243339374661,0,0.0549840219318866,0,0.0009492728859186,0.0008690797661741
12,-1,0,0,0,-6.199464064089503,0,-11.317457876506259,-0.0979687012732029,0.0080009799195401,1,-0.0286692194640636,0,1,1,0,1.5146925448447344,-0.0957859934883693,0,-0.0979687012732029,0,-0.0013272166252136,0.0006373857613652
4,-4,0,0,0,-6.542544915931073,0,-9.708019964072157,-0.0585387237370014,-31.756324332873945,0,-0.0125622786581516,0,1,1,0,2.767293034665071,-0.062358461421999,0,0.0585387237370014,1,0.0700062811374664,0.0008848920464515
15,-4,0,0,0,-6.1641662820084795,0,-10.911992768398093,-0.0302206203341484,0.1681095204254141,0,0.0,0,1,1,0,2.7692938263429285,-0.0410161946381151,0,-0.0302206203341484,1,0.001805217936635,0.0003674578615081
15,-1,0,0,0,-6.199464064089503,0,-7.033871314645629,0.1832550019025802,-0.4074112825550493,1,0.0,0,1,1,0,1.5146925448447344,0.117141561484463,0,0.0154463369098455,1,8.536875247955322e-05,0.0002834896583341
29,-2,0,0,0,-7.006658751120745,0,-9.445655699604668,-0.0168700739741325,-0.5867874609134454,0,0.0,0,1,1,0,3.42799557481688,-0.0114433540068145,0,-0.0168700739741325,1,-0.0011570192873477,-3.35383683460486e-05
13,-1,5,0,0,-6.1641662820084795,0,-5.497374946153897,0.0292263403534889,-0.1701314147829649,1,0.0,0,1,1,0,2.7692938263429285,0.0189099296836591,0,0.0292263403534889,0,-0.0019598007202148,-4.773965877730678e-05
15,-3,0,0,0,-8.181963660577109,0,-7.310124691273788,-0.03269062936306,0.4821657117561653,0,-0.0055156163871288,0,1,1,0,2.07159836421881,-0.0172323567685724,0,-0.03269062936306,1,-0.0055156163871288,0.0006671347357149
4,-4,0,0,0,-7.385632243781933,0,-9.014872783512212,0.0696794688701629,-0.1998884461597772,0,0.0,0,1,1,0,4.952299717083292,-0.0487646569236718,0,-0.0696794688701629,0,-0.0250468514859676,-2.4548792771124893e-05
4,-1,1,0,1,-8.832551226718259,0,-9.813380479729984,0.0335336774587631,-13.351944801348417,1,0.0619905889034271,0,0,1,0,2.2246235515243336,0.0733777371665033,0,0.0335336774587631,0,0.1737017631530761,0.0041372601620175
1,-4,0,0,0,-8.544869154266477,0,-9.525698407278204,0.0789096280932426,0.980242599274508,0,0.0177887752652168,0,1,1,0,1.455287232606842,0.1077168267956482,0,-0.0628047082874029,1,0.0248151160776615,0.0008423891950608
1,-3,4,0,1,-8.544869154266477,0,-7.591764449269606,-0.1429345495998859,0.7542859926825418,0,-0.0346592962741851,0,0,1,0,1.455287232606842,-0.0596812598763362,0,-0.0655476208475381,1,3.421306610107422e-05,0.0005667968497922
5,-3,1,0,1,-8.544869154266477,0,-7.591764449269606,0.0374282151460647,1.3321172855327337,0,0.0,0,0,1,0,1.455287232606842,0.0390232018171212,0,0.0374282151460647,1,0.0,0.0035235351233771
19,-3,7,0,0,-8.832551226718259,0,-8.272935438782836,-0.0026039332151412,-1.023871803621191,0,0.0,0,1,1,0,2.2246235515243336,-0.0226567460922524,0,-0.0026039332151412,0,0.0179874897003173,6.161823928836846e-05
0,-5,0,0,0,-6.1641662820084795,0,-7.762109815016845,nan,3.642529870091778,0,-0.142322152853012,0,1,1,0,2.7692938263429285,-0.0048656731505285,0,0.0419161133468151,0,0.0352984368801116,-0.0050613772951894
5,-4,0,0,0,-6.654018782394191,0,-9.612709784267834,0.031643122434616,0.0372131365397923,0,0.0,0,1,1,0,2.1210179685255763,-0.0358563696514935,0,-0.031643122434616,0,0.0,0.0005842293591249
3,-3,0,0,0,-8.832551226718259,0,-7.591764449269606,-0.0275866240262985,5.027277102440035,0,-0.0543301254510879,0,1,1,0,2.2246235515243336,0.0163634967162377,0,0.0275866240262985,0,-0.0552069544792175,-0.0042671023790414
0,-15,0,0,0,-8.139404046158313,0,-10.06469490801089,nan,3.1470247545805243,0,-0.0661780498921871,0,1,1,0,2.1578106087953426,0.0183812536772827,0,0.0376502040307968,0,0.0204260847531259,0.0013861666478577
2,-1,4,0,0,-8.832551226718259,0,-5.862136761148557,-0.1074853390455246,-0.4677010445608012,1,0.0169666670262813,0,1,1,0,2.2246235515243336,-0.115121088502727,0,-0.1074853390455246,1,0.0177658423781394,0.0003518154844641
0,-3,6,0,0,-8.966082619342782,0,-9.302554855963994,nan,-0.0965869673840504,0,0.090943843126297,0,1,1,0,2.4203681286504293,0.1715605769034785,0,0.1646060333587229,1,0.0325375022366642,0.0034491152635642
