frequency_matrix_verb,uid_iphrase,m_verb,word_form_similarity,text,uid_idoc,matrix_subject1v3,position_matrix_verb,subject_form_CC_subject1v4,matrix_subject1v2,subject_form_CC_subject1v2,length_matrix_verb_to_CC,length_CC_remainder,uid_jaeger,matrix_subject1v4,uid_avgStep,mverb,uid_amp,uid_var,that_omission,length_CC_onset,subject_form_CC_subject1v3,frequency_CC_subject_head,uid_biggestStep
-9.066166077899764,0.03554860465704,1,0," I am sure that the reasons for war are over, even though still there are wars which are an inertia from the past, a continuation that doesn’t make sense.
",0.0372005254030227,0,2,1,0,0,-7,0,1.845826690498331,1,-0.0058889189912449,sure,-0.0006662514060735,0.0029429749239775,0,0,0,-8.919562603707888,-0.0036007985472679
-6.654018782394191,0.0377865608057214,1,0," Why do you think it is so?
",0.1411088669103617,0,3,0,0,1,-1,0,1.9892904446855384,1,0.0183032375228192,think,0.0002999529242515,-0.0005538243035655,1,1,0,-5.862136761148557,0.408729039132595
-6.654018782394191,-0.0053679989376926,1,0," First of all I think maybe they have bad teachers, which is a problem.
",0.0029954761266708,0,4,0,0,0,-1,0,1.9892904446855384,0,0.0063064770385002,think,0.001290651038289,0.0049691736557931,1,1,1,-5.497374946153897,0.0059466063976287
-9.177391713009987,-0.0064923203183314,1,0," Also when I talk mathematics I notice the language is very important in mathematics and I actually notice that many times people fail in mathematics because they don't know how to write a composition.
",-0.0046661496162414,0,17,1,0,0,-3,0,1.7346010553881064,0,-0.0047159882446935,notice,0.0010008551180362,-0.0002343830889282,0,1,0,-9.177391713009987,-0.00833585485816
-9.177391713009987,-0.0046309396003683,1,0," And then I noticed that I cheat a little bit when I write them down.
",0.0190855264663696,0,3,0,0,0,-3,0,1.7346010553881064,0,0.0363946586492515,noticed,0.00298323482275,0.0059313698995213,0,1,0,-12.010605057066204,0.0380233526229858
-6.654018782394191,0.0171417998783237,1,0," So instead of documenting the dreams it gradually became also like adding creational elements, and I think that somehow through writing my dreams I gradually came to writing, also poems, but mainly stories.
",0.022431805729866,0,17,0,0,0,-3,0,1.9892904446855384,0,0.0049587334548165,think,-0.0010812655091285,0.0042177682450926,0,1,0,-6.702337359664999,0.0064907371997833
-6.654018782394191,-0.1382516012527048,1,0," I think that in this kind of structure there is a very gradual clarification of the relationship and the forth going on.
",-0.0761050766902928,0,1,1,0,0,-3,0,1.9892904446855384,0,0.0125005704863671,think,-0.0018911063671112,-0.0085752868769145,0,12,0,-5.862136761148557,-0.046602725982666
-6.199464064089503,-0.1555469350629102,1,0," I should have said above that this is the first ""solid"" sample return mission —
",0.0011154973310465,0,3,1,0,0,-4,0,1.157180642819177,1,-0.0294427967397496,said,-0.000457227230072,-0.0235643753528949,0,0,0,-10.218845587838148,0.1255317907780408
-9.238016334826423,-0.0688032036077003,1,0," I should mention parenthetically that there is a fantastic launch video — taken from the POV of the rocket on the JPL Stardust website — highly recommended — best I've ever seen — all the way from the launch pad, too.
",-0.0875608474016189,0,2,1,0,0,-4,0,2.772588722239781,1,0.0164920672090077,mention,0.0008035376667976,-0.0095163695338602,0,36,0,-5.862136761148557,0.016158252954483
-6.1641662820084795,-0.008195599342568,1,0," This is a big challenge because they are very small (order of micron in size) and are somewhere (we don't know where) on a HUGE collector — at least on the scale of the particle size — about a tenth of a square meter.
",-0.0010863915085792,0,24,1,0,0,-1,0,2.901999795891284,1,0.0094381366181896,know,0.0005992334336042,0.0003384570712385,1,0,0,-10.624310695946313,0.0081111043691635
-9.177391713009987,-0.0200613739453406,1,0," He estimated that there should be around 45 particles, but this number is very uncertain — I wouldn't be surprised if it is quite different from that.
",-0.0109993889927864,1,1,1,0,0,-2,0,2.833213344056216,0,0.0126289125431769,estimated,0.0001430436968803,0.0017816170668688,0,0,0,-5.862136761148557,0.0094529241323471
-6.1641662820084795,0.0490191392036098,1,0," There is a wonderful quote attributed to Einstein — ""If we knew what we were doing, it wouldn't be called ""research"", would it?""
",-0.0580313205718994,1,12,1,0,0,2,0,2.901999795891284,0,0.0109024937864336,knew,0.0012185201048851,0.0058525541026134,1,0,0,-6.20246256708576,-0.0982930622994899
-7.385632243781933,-0.0007155391883539,1,0," ""We are so interested because we find a big chance to show the talent and ability of Afghans,"" team member Rodaba Noori told the press, ""to show that Afghan women can make robots too and we can improve in this section — [the] robotics section.
",1.1205673217773438e-05,0,31,1,0,0,-5,0,3.5263605246161616,1,-0.0039853198309538,show,-0.0080156475305557,-0.0020924064867421,0,0,0,-6.086349259651672,-0.0107845216989517
-6.199464064089503,-0.0024905996587203,1,0," Citing privacy rules, U.S. officials have not said why the team was initially denied visas, but Afghan Ambassador Hamdullah Mohib says there were concerns they would attempt to remain in the United States or in Canada after the contest.
",-0.0020190104842185,0,22,1,0,0,-1,0,1.157180642819177,1,-0.0016660008082153,says,-0.0002259686589241,-0.0001610506490921,1,16,0,-5.862136761148557,-0.004588171839714
-6.199464064089503,-0.0080808123293805,1,0," Major general Fuad Basya, spokesman for the Indonesian military, said fisherman first noticed the people and a warship was deployed to retrieve them.
",0.0030075684189796,0,11,1,0,0,-1,0,1.157180642819177,1,0.0136276252109498,said,0.0010538734495639,0.0029203499190684,1,1,0,-9.177391713009987,-0.0048521608114242
-6.199464064089503,0.104826071938019,1,0," The US State Department said John Kerry, the Secretary of State, contacted Thailand's foreign minister over temporary housing for the Rohingya out at sea.
",0.1012842655181884,0,4,1,0,0,-1,0,1.157180642819177,1,0.0168053184886292,said,0.0004009883850812,0.0061320664138286,1,8,0,-10.401167144632103,0.2029757779091596
-6.199464064089503,-0.0131240985109185,1,0," Jeff Rathke, the State Department Spokesperson, said, ""We urge the governments of the region to work together quickly, first and foremost, to save the lives of migrants now at sea who are in need of an immediate rescue effort"".
",-0.0124471671879291,0,8,0,0,0,-1,0,1.157180642819177,1,0.0007707331983727,said,0.0003029853105545,0.0010820041252119,1,1,1,-10.401167144632103,-0.0253683105111122
-6.654018782394191,0.0806329470647471,1,0," Mohamed brought the digital clock he made to school on September 14, and a teacher mistakenly thought it resembled a bomb.
",0.0946205407381057,0,17,0,0,1,-1,0,1.9892904446855384,1,0.007515616232728,thought,-0.0005922727286815,0.0104066144867942,1,1,0,-10.624310695946313,0.1525453627109527
-8.791729232198003,0.035534679647535,1,0," The Deseret News observed that the hashtag on Twitter, #IStandWithAhmed, had become an international phenomenon.
",0.0652385056018829,0,3,1,0,0,-10,0,2.5257286443082556,1,0.0141838056842486,observed,-0.0007354533299803,0.0036229246209726,0,0,0,-7.556257760812696,0.1340516293421387
-9.238016334826423,-0.0108365871396566,1,0," ""Hoping that the #istandwithahmed movement translates into a substantive national conversation on race, punishment, and incarceration.""
",-0.0108901262283325,0,1,1,0,0,-3,0,1.1631508098056809,1,0.0008938200612608,Hoping,0.0018585994839668,-0.0012844383756839,0,3,0,-9.302554855963994,0.0018775537610054
-6.199464064089503,-0.0093263238774575,1,0," Jafari said she felt Mohamed had been subject to Islamophobia and her hashtag created greater awareness about this issue.
",0.004193291068077,0,1,0,0,0,-1,0,1.157180642819177,1,0.0138597458171156,said,-0.0011484269052743,0.0050460963132701,1,1,1,-7.405434871078112,0.0179373919963836
-6.199464064089503,-0.003801593420709,1,0," Executive director of the Dallas chapter of the Council on American - Islamic Relations Alia Salem said Mohamed wishes to use his newfound fame and attention to spotlight social causes including the treatment of Muslims in the United States.
",-0.0023994445800781,0,16,1,0,0,-1,0,1.157180642819177,1,0.0020972066468036,said,-0.0013422481715679,-0.0010126423145871,1,1,0,-9.014872783512212,-0.0870286226272583
-6.199464064089503,0.0841885163908364,1,0," Memon also said she believed the social movement in reaction to Mohamed helped improve Muslim / non-Muslim.
",0.1070132404565811,0,2,0,0,0,-1,0,1.157180642819177,1,0.0098830071965321,said,0.0002617239952087,0.0101496341913655,1,1,1,-8.181963660577109,-0.0093856155872344
-8.181963660577109,0.0313903696701994,2,0," Memon also said she believed the social movement in reaction to Mohamed helped improve Muslim / non-Muslim.
",0.0552344173192977,1,4,1,0,0,-1,0,2.03688192726104,0,0.0129306240827732,believed,0.0006045140326023,0.0070445979999253,1,7,0,-8.003271871833732,0.031022697687149
-9.302554855963994,-0.0027354614369914,1,0," Recent reports have revealed that a defector from the elite group within Scientology called the Sea Org was first persuaded to travel back to a management building for the organization in California, where he was interrogated by an attorney for Scientology and then arrested.
",-0.0020323991775512,0,3,1,0,0,-16,0,2.70805020110221,1,0.0004767306014605,revealed,0.0001971721649169,-0.0017155937626996,0,0,0,-11.317457876506259,-0.011389285326004
-7.5679538005758875,-0.0136563172227599,1,0," Rathbun wrote, ""Moxon proceeded to lie to Daniel that the hard drives were never returned, and made a convincing case (not difficult to do with a 19 year old who does not even know the three branches of government) that Daniel would be put behind iron bars for a good long time, UNLESS of course, he returned and cooperated with Moxon and routed out properly.""
",-0.0106895118951797,0,1,1,0,0,-1,0,3.3440389678222067,1,0.0041662403093533,wrote,-0.0004549454897642,0.0006027081832915,1,1,0,-10.401167144632103,-0.0366103798151016
-7.328473829941984,-0.0059335227633414,1,0," Steve Whitmore, a representative for the LA Sheriff's office, told LA Weekly in a statement that the case involving Montalvo was being dealt with as charges relating to grand theft.
",-0.0042082443833351,0,12,1,0,0,-3,0,2.890371757896165,1,0.0026706309875163,told,-0.0007977448403835,0.0002860930171893,0,0,0,-9.612709784267834,-0.0274980813264846
-9.445655699604668,-0.0204461701851534,1,0," Whitmore stated Montalvo left Scientology-related employment in Los Angeles on September 24.
",0.0019033104181289,0,1,1,0,0,-1,0,1.466337068793427,1,0.0086264525709008,stated,-0.0011333115398883,0.0028262231371977,1,1,0,-7.57978825822289,-0.0461095571517944
-9.014872783512212,-0.004881416169566,1,0," On September 29, Scientology officials went to the East Los Angeles sheriff's station where they claimed Montalvo allegedly left the organization with computer hard drives.
",0.000420942902565,1,17,1,0,0,-1,0,1.6094379124341003,0,-0.0041931961512853,claimed,0.0006906632333993,-0.0010531869651503,1,1,0,-7.57978825822289,0.0007312595844268
-7.328473829941984,-0.0650077195663058,1,0," Whitmore told LA Weekly that on October 6 after traveling back from Florida, Montalvo ""walked into lobby of the East L.A. station and turned himself in"", and told the police, ""everything he did"".
",-0.054635502398014,0,1,1,0,0,-5,0,2.890371757896165,1,0.0208592521462668,told,-0.0017948746681213,0.0061623314054359,0,1,0,-8.544869154266477,0.0311491265892982
-9.445655699604668,-0.0086097514168137,1,0," Whitmore stated to LA Weekly that the alleged crime involved five hard drives each of $ 200 in value.
",0.0188425481319427,0,1,1,0,0,-6,0,1.466337068793427,1,0.0313060841301366,stated,-0.0005720183253288,0.0073043664382149,0,3,0,-8.609407675404048,0.0274852514266967
-7.385632243781933,0.0141414508872637,1,0," The results show the anti-establishment camp successfully maintained a majority in the geographical constituencies' seats thus veto power to any members' bills, and also a minority larger than a third to veto any bills featuring major political reforms.
",0.0220318958163261,0,2,1,0,0,-1,0,3.5263605246161616,1,0.0043858936200229,show,0.0014207065105438,0.0005549211057314,1,3,0,-9.177391713009987,0.0003058761358261
-6.542544915931073,-0.0171499965422232,1,0," The finals saw US team Cloud9 and Immortals, from Brazil, face off in Counter-Strike: Global Offensive.
",-0.0089367106556892,0,2,1,0,0,-1,0,2.423537703411708,1,0.0035325979166056,saw,-0.0009606666862964,-8.394000396580448e-05,1,9,0,-8.832551226718259,-0.018053688108921
-6.199464064089503,-0.0087030939633647,1,0," New Zealand's Prime Minister John Key said he believes redesigning the flag now has a ""strong rationale"".
",0.0073077380657196,0,7,0,0,0,-1,0,1.157180642819177,1,0.0136127693112939,said,-0.0004893820732831,0.0063965506854793,1,1,1,-8.181963660577109,0.0180587470531463
-7.006658751120745,-0.0113056713348967,1,0," The New Zealand government intends to hold two referendums to reach a verdict on the flag, at an estimated cost of NZ $ 26 million, although a recent poll found only a quarter of citizens favoured changing the flag.
",-0.0033457726240158,0,31,1,0,0,-1,0,2.9245047642656234,1,0.0166403257317948,found,0.0021361298859119,0.0042986993047807,1,5,0,-12.010605057066204,-0.0059485137462615
-8.203942567295885,0.0343720274368444,1,0," Wikinews has learned that according to an Internet posting made just over 24 hours ago, the Church of Scientology's website is being attacked by hackers, causing the site to shut down.
",0.0408240109682083,0,2,1,0,0,-3,0,2.70805020110221,1,-0.0006094696477819,learned,0.0006551146507263,0.0036539238381715,0,0,0,-9.238016334826423,0.0226718485355377
-8.678400546891,0.0227099440139517,1,0," The ""History"" section of the site explains, in a satirical fashion, that the incident was prompted by the Church of Scientology's attempts to remove a promotional video featuring Scientologist Tom Cruise from YouTube.
",-0.0216662287712097,0,8,1,0,0,-5,0,2.639057329615259,1,-0.0033487206813311,explains,0.0004807654768228,-0.0019755410883637,0,0,0,-10.06469490801089,-0.0426933225244283
-9.445655699604668,-0.010246585764436,1,0," Though YouTube is complying with the Church of Scientology's requests to take down the video, other sites such as Gawker.com have stated that they will keep hosting the video.
",-0.0080394446849823,0,23,1,0,0,-4,0,1.466337068793427,1,0.0019032026182401,stated,-0.0002517215907573,0.0006904731539962,0,0,0,-7.628578422392322,0.0016053318977355
-7.5679538005758875,-0.0168167357897441,1,0," The poster wrote that ""Prompted I think by the Tom Cruise video, a new obsession is taking hold on the internet. An insurgency against The Church of Scientology.""
",-0.0015817284584045,0,2,1,0,0,-16,0,3.3440389678222067,1,-0.0289204897858472,wrote,-0.0013285707682371,-0.0068512263686704,0,0,0,-6.419618076555347,-0.0019994806498289
-8.966082619342782,-0.0262452579566582,1,0," Some individuals reported that when they are able to reach the site, all they get is a message stating, ""The word scientology means search for truth ..."".
",-0.0146918967366218,0,2,1,0,0,-15,0,2.3513752571634776,1,0.0164974463105229,reported,-0.0001233480870723,0.0064954675117165,0,0,0,-12.010605057066204,0.1617780774831771
-9.445655699604668,0.0022116844691023,2,0," Some individuals reported that when they are able to reach the site, all they get is a message stating, ""The word scientology means search for truth ..."".
",0.0033006742596626,0,19,1,0,0,-1,0,1.466337068793427,1,-0.0015648694114623,stating,0.0011097993701696,-0.0009646294934225,1,3,0,-7.4673102747962,-0.0061915963888168
-7.5679538005758875,-0.0048591432849545,2,0," Posts on the message board for the Scientology-critic site Operation Clambake from Friday theorized that a denial-of-service attack had occurred, and wrote that as of Friday the Scientology.org site was either not loading at all, or loading very slowly.
",0.0011308789253234,0,28,1,0,0,-9,0,3.3440389678222067,1,-0.0004012452577698,wrote,-0.0011790487915277,0.0002439998518115,0,0,0,-10.06469490801089,-0.0450507402420043
-6.199464064089503,-0.0011509621491989,1,0," The Internet security firm Secunia.com, has said that as of March 4, 2011, IE6 has 277 vulnerabilities; 39 percent of these are rated ""highly critical"".
",-0.0003556311130523,0,7,1,0,0,-3,0,1.157180642819177,1,-0.0007740286217849,said,0.000615868717432,-0.0007209083788338,0,1,0,-5.497374946153897,-0.000867273658514
-6.199464064089503,-0.1193884277051049,1,0," Microsoft says that the latest versions of Internet Explorer provide the user with enhanced protection from these attacks and threats.
",-0.1251625269651413,0,1,1,0,0,-3,0,1.157180642819177,1,0.0077032264665161,says,0.0001040250062942,-0.0015504728161343,0,6,0,-7.603885809801951,0.168748527765274
-9.014872783512212,-0.0510911367353841,1,0," Australian woman claims Church of Scientology imprisoned her for twelve years
",-0.0482218749821186,0,2,1,0,0,-1,0,1.6094379124341003,1,0.0036769796332175,claims,0.0007984191179275,-0.0033406045528192,1,3,0,-10.624310695946313,-0.0978983417153358
-9.014872783512212,-0.00292763151592,1,0," Valeska Paris, an Australian woman and former Scientologist, has claimed that the Church of Scientology imprisoned her for twelve years aboard the Scientology - owned cruise ship, Freewinds.
",0.0084543228149414,0,11,1,0,0,-3,0,1.6094379124341003,1,0.0201792189570528,claimed,0.0002600289881229,0.0063956954581391,0,4,0,-10.624310695946313,0.0158510208129882
-9.014872783512212,0.0347056076277322,1,0," Paris also claims that her passport was taken away from her and she was forced to work in the engine room.
",0.044985806569457,0,2,1,0,0,-5,0,1.6094379124341003,1,0.0033955347635561,claims,-0.0008619129657745,0.0072943051213674,0,0,0,-6.419618076555347,0.0482760183513164
-7.328473829941984,0.0249803961416932,1,0," I was basically hauled in and told that my mum had attacked the church and that I needed to disconnect from her because she was suppressive. Valeska Paris
",0.0209914445877075,0,6,1,0,0,-5,0,2.890371757896165,1,-0.0040141322439716,told,0.000162448734045,0.0014410972862755,0,0,0,-9.238016334826423,0.0421179197728633
-7.328473829941984,-0.0355517675586301,1,0," I was basically hauled in and told that my mum had attacked the church and that I needed to disconnect from her because she was suppressive.
",0.0645973199409479,0,6,1,0,0,-5,0,2.890371757896165,1,-0.0101696980837273,told,-0.0011144988238811,-0.0103804847905373,0,0,0,-9.238016334826423,0.0415676664561033
-9.014872783512212,0.0083766144222368,1,0," Paris claims that she was kept at Flag Land Base in Clearwater, Florida until she was eighteen and then transferred to the Freewinds.
",0.013113273307681,0,1,1,0,0,-4,0,1.6094379124341003,1,0.0021308178262535,claims,-0.0022468175739049,0.0035411714141346,0,0,0,-7.628578422392322,-0.0410644076764583
-9.014872783512212,0.0013185362966562,1,0," On board the Freewinds, Paris claims that she was working from 6:00am to midnight and due to lack of sleep ended up being a walking zombie.
",-0.0011074915528297,0,6,1,0,0,-4,0,1.6094379124341003,1,-0.0044230246294905,claims,0.0021240497007966,0.0008817449851999,0,0,0,-7.510795386735939,-0.0023294240236282
-9.014872783512212,-0.1719677913835958,1,0," She also claims that in 1997 and 1998, she was tasked with removal of asbestos from the ship.
",-0.1830508261919021,1,2,1,0,0,-9,0,1.6094379124341003,0,0.0095860154765565,claims,0.0006065517663955,-0.0168637139769508,0,0,0,-12.010605057066204,-0.2072494328022003
-9.014872783512212,-0.0061933692028889,1,0," They also claimed Paris was a volunteer and claim she has a vested interest for misrepresenting her experiences with the Church.
",0.005662553012371,0,8,0,0,0,-1,0,1.6094379124341003,1,0.0196281235696126,claim,0.0001176800578832,0.0043279368655348,1,1,1,-5.497374946153897,-0.0076962411403656
-9.014872783512212,-0.0742805484313886,1,0," The Church also claims that Paris not having her passport was maritime procedure.
",-0.0537252500653266,0,3,1,0,0,-8,0,1.6094379124341003,1,0.0370347771483162,claims,0.000917138531804,0.0094402215282433,0,0,0,-12.010605057066204,-0.092322900891304
-8.791729232198003,-0.0715767503670621,1,0," Wilkins observed that the 2007 starting date of the donation program, which is part of the Andy Warhol Foundation for the Visual Arts, coincided with the 20th anniversary of Andy Warhol's death in 1987.
",-0.0686609260737896,0,1,1,0,0,-3,0,2.5257286443082556,1,0.0124621285627094,observed,0.0025521516799926,-0.0031418095956255,0,22,0,-10.911992768398093,-0.0504460558295249
-6.199464064089503,0.0063091877021245,1,0," K.C. Maurer, chief financial officer and treasurer at the Andy Warhol Foundation, said 500 institutions received the initial invitation and currently 190 universities have accepted one or more donations.
",0.0066252648830413,0,14,1,0,0,-1,0,1.157180642819177,1,-0.0016024507143095,said,-0.0010015573352575,0.0006208987463856,1,2,0,-8.272935438782836,0.018390953540802
-6.542544915931073,-0.0271820556037678,1,0," For example, the Weatherspoon Art Museum at the University of North Carolina at Greensboro saw attendance levels reach 11,000 visitors when it exhibited its Warhol collection in 2010, according to curator Elaine Gustafon.
",-0.0220856815576553,0,15,1,0,0,-1,0,2.423537703411708,1,0.0113398445345221,saw,-0.0015094820410013,0.0010563795868304,1,2,0,-9.302554855963994,-0.074613869190216
-8.678400546891,-0.0155603668418496,1,0," Wilkins explained Warhol's obsession with celebrities began when he first collected head shots as a kid and continued as a passion throughout his life.
",0.0002844035625457,0,1,1,0,0,-1,0,2.639057329615259,1,0.0281806341852874,explained,-0.0020311484113335,0.0032921783643392,1,5,0,-7.9330676131604845,-0.0228515267372131
-8.791729232198003,-0.0839176838281293,1,0," Wikinews observed the USI exhibit identifies and features Polaroids of fashion designer Halston, a former resident of Evansville.
",-0.0856081247329711,0,1,1,0,0,-1,0,2.5257286443082556,1,0.0046231542843953,observed,0.0023898519575595,-0.0024798030647054,1,3,0,-8.752508519044722,0.0541010200977325
-6.199464064089503,-0.0055712181827093,1,0," Cynthia Thompson, curator and director of exhibits at the University of Arkansas, Fayetteville, said, ""These images serve as documentation of people in his every day life and art - one which many of us enjoy a glimpse into.""
",-0.0028772093355655,0,16,1,0,0,-1,0,1.157180642819177,1,0.0041242733616709,said,0.000384522601962,0.0006700803995978,1,2,0,-8.139404046158313,0.008669190108776
-6.654018782394191,0.0105894581596255,1,0," ""I think everybody knows Andy Warhol's name, even non-art people, that's a name they might know because he was such a personality"", Water said.
",1.9729137420654297e-05,0,2,0,0,0,-1,0,1.9892904446855384,0,0.0171076437128377,think,-0.0007222816348075,0.0056817809786937,1,5,1,-6.1641662820084795,-0.0006896182894706
-6.199464064089503,0.0008474903957297,1,0," Wilkins said,"" [Warhol] liked the way photo booths and the Polaroid's front flash looked"".
",-0.0033496748656034,0,1,1,0,0,-1,0,1.157180642819177,1,-0.0146358055906181,said,-0.0002065487205982,-0.0071732321156316,1,3,0,-7.8362177871705665,0.0123828388750553
-6.654018782394191,0.0879796071751424,1,0," ""I thought that in real life it was really kind of magical,"" Allton said.
",-0.0872968101305002,0,2,1,0,0,-8,0,1.9892904446855384,0,0.0053347536100963,thought,-0.0004862900823354,0.0075104747119122,0,0,0,-12.010605057066204,-0.2091580983251333
-7.006658751120745,0.0047776874489885,1,0," The scientists found reduction of crop yields by 2050 exceeded 10% of 2000 levels, substantially decreasing food security, in all cases examined.
",0.0116394758224487,0,2,1,0,0,-1,0,2.9245047642656234,1,0.0087282025173009,found,0.0010505989193916,0.0006125941296798,1,6,0,-11.317457876506259,0.0129323676228523
-7.385632243781933,-0.0074101729443577,1,0," Results of NCLAN studies, published in a paper by AS Heagle in 1989, show dicot species, such as soybean, cotton, and peanut, lose more yield from ozone than do monocot species such as sorghum, field corn, and winter wheat.
",-0.0038008764386177,0,15,1,0,0,-1,0,3.5263605246161616,1,0.006320127007087,show,0.0029721036553382,0.0002559612712733,1,12,0,-8.226415423147943,-0.0081796795129776
-7.006658751120745,-0.050297350232445,1,0," The researchers found that ozone pollution caused 46 percent of previously heat-attributed damage to soybean crops.
",-0.0201131999492645,0,2,1,0,0,-3,0,2.9245047642656234,1,0.0478525773916197,found,-0.0006186198443174,0.0127916888541574,0,2,0,-8.484244532450042,0.0207206178456544
-8.966082619342782,-0.0498010373722093,1,0," Heald noted the findings show pollution reduction is also important.
",-0.0072466507554054,0,1,1,0,0,-1,0,1.6582280766035324,1,0.0473099126706294,noted,-0.0015153363347053,0.0004801421666139,1,2,0,-7.385632243781933,0.0228390395641326
-8.181963660577109,-0.0081639826337817,1,0," We believe that the commitments set up in the framework of the Adriatic Charter are also contributing to meet NATO standards, to the benefit of regional stability and security.
",-0.0052530989050865,1,1,1,0,0,-15,0,2.03688192726104,0,0.0021556704636963,believe,0.0033961199223995,0.000505471068226,0,0,0,-9.612709784267834,-0.0230790078639984
-8.966082619342782,-0.0323729804748545,1,0," The Albanian Government is pleased to note that an ever-healthier climate of confidence and relations of bilateral and multilateral cooperation are prevailing in the South-Eastern European region.
",-0.0310219824314117,0,6,1,0,0,-17,0,1.6582280766035324,1,0.0031026072560273,note,-0.0014886911958456,-0.0016832960018642,0,0,0,-12.010605057066204,-0.0468227267265319
-8.832551226718259,-0.0020205368688515,1,0," We are committed to doing all that is required to ensure that the election process is fully compatible with international standards for free and fair elections.
",0.0048074871301651,0,10,1,0,0,-7,0,1.5686159179138452,1,0.0126940511740171,ensure,-0.0004005040973424,0.0045168365245119,0,0,0,-12.010605057066204,0.0135251581668853
-9.371547727450945,-0.0472458484702003,1,0," Those dreams are for India, but they are also for the world, for all the nations and peoples are too closely knit together today for any one of them to imagine that it can live apart.
",-0.0495788604021072,0,32,1,0,0,-4,0,1.9459101490553135,1,0.0002712400227382,imagine,-0.000430941581726,-0.0017455427059774,0,0,0,-7.967553789231654,-0.0580739472061395
-7.405434871078112,0.0064604243872543,1,0," Throughout the long and difficult period of Watergate, I have felt it was my duty to persevere, to make every possible effort to complete the term of office to which you elected me.
",-0.0161854624748229,0,11,1,0,0,1,0,3.2188758248682006,1,0.0161811167251082,felt,0.0005005169659852,0.0036112708724422,1,0,0,-11.317457876506259,0.0149390399456024
-7.405434871078112,0.0349435271489639,1,0," As long as there was such a base, I felt strongly that it was necessary to see the constitutional process through to its conclusion, that to do otherwise would be unfaithful to the spirit of that deliberately difficult process and a dangerously destabilizing precedent for the future.
",-0.0400043129920959,0,10,1,0,0,-2,0,3.2188758248682006,0,0.0069382710288269,felt,0.0004188939929008,0.0003282223188016,0,0,0,-10.218845587838148,-0.0353265106678009
-8.181963660577109,-0.000218643669293,1,0," But with the disappearance of that base, I now believe that the constitutional purpose has been served, and there is no longer a need for the process to be prolonged.
",-0.0002780854701995,0,10,1,0,0,-3,0,2.03688192726104,0,-0.0010546793684273,believe,0.000403394922614,0.0007382416711971,0,0,0,-8.139404046158313,-0.0001322720199823
-6.1641662820084795,0.0048162097354746,1,0," But in turning over direction of the Government to Vice President Ford, I know, as I told the Nation when I nominated him for that office 10 months ago, that the leadership of America will be in good hands.
",0.0044719874858856,0,14,1,0,0,-3,0,2.901999795891284,0,0.0030709730621327,know,-0.0007978342473506,0.0004484586046945,0,0,0,-10.218845587838148,0.0080407001078128
-9.238016334826423,9.091730135923903e-05,1,0," By taking this action, I hope that I will have hastened the start of that process of healing which is so desperately needed in America.
",-0.0106169879436492,0,6,1,0,0,-3,0,1.1631508098056809,0,0.018539282904561,hope,0.0009145550429821,0.0058989516786462,0,0,0,-12.010605057066204,-0.0019999332726001
-6.199464064089503,0.0050276666879653,1,0," I would say only that if some of my judgments were wrong--and some were wrong--they were made in what I believed at the time to be the best interest of the Nation.
",0.0060788691043853,0,2,1,0,0,-17,0,1.157180642819177,1,0.0002905562782334,say,0.0011451859027147,0.0014574137143793,0,0,0,-6.086349259651672,0.0178822875022888
-6.199464064089503,0.0049626707032855,1,0," And to those who have not felt able to give me your support, let me say I leave with no bitterness toward those who have opposed me, because all of us, in the final analysis, have been concerned with the good of the country, however our judgments might differ.
",-6.443262100219727e-05,0,16,0,0,0,-1,0,1.157180642819177,1,0.009315505675244,say,-0.000727517530322,0.0013533240687339,1,1,0,-7.57978825822289,-0.0012637805193662
-6.199464064089503,-0.0565443688442524,1,0," We must complete a structure of peace so that it will be said of this generation, our generation of Americans, by the people of all nations, not only that we ended one war but that we prevented future wars.
",-0.0583300739526748,0,12,0,0,0,-18,0,1.157180642819177,1,0.0002477259994955,said,-0.0003519542515277,-0.002528400380718,0,1,1,-8.544869154266477,-0.1165683567523956
-8.832551226718259,0.0116055100550136,1,0," We must now ensure that the one quarter of the world's people who live in the People's Republic of China will be and remain not our enemies, but our friends.
",0.0123062133789062,0,3,1,0,0,-5,0,1.5686159179138452,1,-0.0010560195329559,ensure,0.0001171473413705,0.0004643650505536,0,0,0,-12.010605057066204,0.0018593911081552
-8.181963660577109,-0.0021686903236055,1,0," I can understand why some Republicans may not like it, but, as a Democrat, as one who believes in the Democratic Party, as one who believes that the Democratic Party has meant progress for this city, this State, and this country, I am proud to be here in Philadelphia.
",-0.0029797554016113,1,29,1,0,0,-6,0,2.03688192726104,0,0.0014477968977933,believes,0.0002309717237949,0.0004425300341593,0,0,0,-7.4673102747962,-3.5937875509262085e-05
-9.066166077899764,0.0003509044327368,1,0," Everyone expects things of Presidents, but I am not sure that they realize how much depends upon the Members of the House and the Members of the Senate who must make the final judgment on what kind of laws a President must execute.
",0.0006668344140052,0,10,0,0,0,-3,0,1.845826690498331,1,-0.0020834190227548,sure,0.0008127465844154,0.0011844965998546,0,1,1,-9.612709784267834,0.0003779679536819
